"frequency";"r ngspice/ac.v(out)";"i ngspice/ac.v(out)"
1.24145e+07;-1.05943e-06;2.0471e-09
1.24219e+07;5.48462e-07;1.77098e-07
1.24292e+07;-2.05643e-08;4.11611e-07
1.24365e+07;4.03965e-07;-9.35746e-07
1.24438e+07;-7.11876e-07;3.52073e-07
1.24511e+07;3.0098e-07;4.83107e-08
1.24585e+07;-2.14313e-07;-2.94036e-07
1.24658e+07;-2.33662e-07;6.69912e-07
1.24731e+07;4.92396e-07;-4.05112e-07
1.24804e+07;-3.3356e-07;5.59133e-07
1.24878e+07;8.87363e-07;-4.87738e-07
1.24951e+07;-7.19768e-07;-6.8747e-07
1.25024e+07;-7.07962e-07;9.68946e-07
1.25097e+07;1.28396e-06;-2.96669e-08
1.25171e+07;-9.22738e-07;-3.58721e-07
1.25244e+07;9.014e-07;4.36582e-07
1.25317e+07;-4.41585e-07;-1.03017e-06
1.2539e+07;-1.00402e-06;5.20765e-07
1.25464e+07;8.24564e-07;1.38394e-06
1.25537e+07;9.54905e-07;-1.2571e-06
1.2561e+07;-6.37049e-07;-4.73879e-07
1.25683e+07;-9.80474e-07;2.73533e-07
1.25757e+07;8.27544e-07;9.40391e-07
1.2583e+07;1.6362e-07;-7.76482e-07
1.25903e+07;-2.98195e-07;6.58748e-09
1.25976e+07;-1.47264e-07;3.52093e-07
1.2605e+07;5.04865e-07;9.75535e-08
1.26123e+07;2.16739e-07;-4.40994e-07
1.26196e+07;-5.36233e-07;-4.57194e-07
1.26269e+07;-2.39612e-07;7.17069e-07
1.26343e+07;3.28613e-07;-2.42047e-07
1.26416e+07;6.94061e-08;2.92786e-07
1.26489e+07;-5.41892e-08;-7.86375e-07
1.26562e+07;-6.00159e-07;7.6181e-07
1.26635e+07;6.25984e-07;-6.65185e-08
1.26709e+07;-3.31024e-07;1.17655e-07
1.26782e+07;6.36967e-07;-1.85157e-08
1.26855e+07;-3.46726e-07;-2.92864e-07
1.26928e+07;3.32399e-07;-3.7161e-08
1.27002e+07;-7.51909e-07;-5.33385e-07
1.27075e+07;-2.63478e-07;1.27053e-06
1.27148e+07;1.2532e-06;-1.36514e-07
1.27221e+07;-2.91612e-07;-9.41233e-07
1.27295e+07;-5.649e-07;2.90523e-07
1.27368e+07;3.08868e-08;3.01663e-07
1.27441e+07;4.29642e-07;1.92437e-07
1.27514e+07;1.36171e-07;-4.91756e-07
1.27588e+07;-3.30208e-07;-2.09206e-07
1.27661e+07;-2.85185e-07;3.37442e-07
1.27734e+07;1.58355e-07;2.5152e-08
1.27807e+07;1.60434e-07;3.78311e-07
1.27881e+07;3.41823e-07;-5.74439e-07
1.27954e+07;-3.93408e-07;-3.00239e-07
1.28027e+07;-6.299e-07;5.60932e-07
1.281e+07;7.67135e-07;2.52138e-07
1.28174e+07;1.64082e-07;-1.54631e-07
1.28247e+07;-4.26373e-09;-8.28143e-07
1.2832e+07;-9.06036e-07;3.64759e-07
1.28393e+07;1.75484e-07;4.21442e-07
1.28467e+07;3.06379e-07;3.7347e-07
1.2854e+07;2.3076e-07;-6.29216e-07
1.28613e+07;-3.94046e-07;6.03322e-07
1.28686e+07;7.84139e-07;-3.28533e-07
1.2876e+07;-3.35991e-07;-3.50425e-07
1.28833e+07;-4.14098e-07;-1.90043e-08
1.28906e+07;1.74441e-07;6.16524e-07
1.28979e+07;4.11802e-07;-4.12532e-07
1.29052e+07;-3.41839e-07;-2.34916e-07
1.29126e+07;-1.99047e-07;3.59807e-07
1.29199e+07;5.70777e-07;-1.84661e-07
1.29272e+07;-8.54099e-07;-2.29142e-07
1.29345e+07;4.03131e-07;6.97059e-07
1.29419e+07;4.57184e-07;-2.64431e-07
1.29492e+07;-5.46014e-07;-9.62427e-07
1.29565e+07;-8.87848e-07;1.40867e-06
1.29638e+07;1.42654e-06;4.6188e-07
1.29712e+07;8.46418e-07;-1.07869e-06
1.29785e+07;-1.67058e-06;-1.06357e-06
1.29858e+07;2.37864e-07;1.76793e-06
1.29931e+07;3.62314e-07;-8.76165e-07
1.30005e+07;-4.03778e-07;3.94192e-07
1.30078e+07;1.07294e-06;-1.32892e-07
1.30151e+07;-1.86772e-06;-1.08024e-06
1.30224e+07;5.69048e-07;2.39656e-06
1.30298e+07;1.19655e-06;-6.00626e-07
1.30371e+07;5.72026e-07;-1.40912e-06
1.30444e+07;-2.01085e-06;-2.08308e-07
1.30517e+07;3.55184e-07;1.14481e-06
1.30591e+07;4.97395e-07;1.04857e-07
1.30664e+07;9.33e-08;-6.90111e-07
1.30737e+07;-4.94986e-07;3.91953e-07
1.3081e+07;7.0806e-07;1.13875e-07
1.30884e+07;-4.19297e-07;-1.0823e-06
1.30957e+07;-1.01891e-06;1.14713e-06
1.3103e+07;1.36828e-06;2.54104e-07
1.31103e+07;-7.19055e-07;-5.40436e-07
1.31176e+07;9.3347e-07;6.43803e-07
1.3125e+07;-5.42395e-07;-9.7235e-07
1.31323e+07;4.73711e-07;3.18579e-07
1.31396e+07;-1.12765e-06;-3.60923e-07
1.31469e+07;7.65897e-07;8.52423e-07
1.31543e+07;-3.90778e-08;-2.73799e-07
1.31616e+07;4.67167e-07;-4.21996e-07
1.31689e+07;-7.62095e-07;-1.86566e-07
1.31762e+07;5.30453e-08;4.53483e-07
1.31836e+07;1.77755e-07;-3.06016e-07
1.31909e+07;-5.06862e-07;2.56281e-07
1.31982e+07;2.69096e-07;2.37626e-07
1.32055e+07;2.65076e-07;2.42033e-07
1.32129e+07;1.49087e-07;-5.54623e-07
1.32202e+07;-9.53672e-09;4.71455e-07
1.32275e+07;3.18612e-07;-9.66814e-07
1.32348e+07;-9.50752e-07;9.56438e-08
1.32422e+07;-2.77093e-07;8.47297e-07
1.32495e+07;1.27047e-06;1.25054e-07
1.32568e+07;-5.41431e-07;-7.70839e-07
1.32641e+07;2.04907e-07;2.21044e-07
1.32715e+07;-5.85347e-07;-2.94225e-07
1.32788e+07;2.67074e-07;8.15148e-07
1.32861e+07;3.39191e-07;-8.27891e-07
1.32934e+07;-7.81877e-07;5.90984e-07
1.33008e+07;1.01036e-06;-9.07466e-08
1.33081e+07;-7.16922e-07;-4.82847e-07
1.33154e+07;2.3739e-08;5.74339e-07
1.33227e+07;2.57991e-07;-1.20782e-07
1.33301e+07;-9.28064e-08;5.19257e-09
1.33374e+07;1.91616e-07;4.44526e-08
1.33447e+07;5.31988e-08;-2.86705e-07
1.3352e+07;-2.9911e-07;-7.47977e-08
1.33593e+07;-2.28715e-07;2.01393e-07
1.33667e+07;4.45956e-07;4.90919e-07
1.3374e+07;1.33087e-07;-9.47829e-07
1.33813e+07;-7.65595e-07;4.83353e-07
1.33886e+07;3.16151e-07;4.49513e-07
1.3396e+07;7.57381e-07;-1.99624e-07
1.34033e+07;-6.52773e-07;-5.44766e-07
1.34106e+07;2.86258e-07;4.27793e-07
1.34179e+07;-2.46854e-07;-2.88388e-07
1.34253e+07;2.47881e-07;8.3615e-08
1.34326e+07;-5.41682e-07;-4.10023e-07
1.34399e+07;-3.48543e-07;1.18706e-06
1.34472e+07;1.58738e-06;-3.03287e-07
1.34546e+07;-9.88862e-07;-7.20819e-07
1.34619e+07;3.97509e-07;3.81226e-07
1.34692e+07;-4.05263e-07;-3.03911e-07
1.34765e+07;7.75892e-08;2.94546e-07
1.34839e+07;3.19944e-08;1.20696e-07
1.34912e+07;3.22901e-07;-3.77107e-07
1.34985e+07;-4.25793e-07;2.52153e-07
1.35058e+07;2.13621e-07;-4.02339e-07
1.35132e+07;-9.12878e-08;5.43821e-07
1.35205e+07;-6.06556e-08;-9.80272e-07
1.35278e+07;-8.2569e-07;1.32164e-06
1.35351e+07;1.48904e-06;-3.43719e-07
1.35425e+07;-9.29904e-07;-1.37246e-07
1.35498e+07;9.46155e-07;-2.3122e-07
1.35571e+07;-1.37451e-06;-1.50518e-07
1.35644e+07;9.6434e-07;8.65603e-07
1.35718e+07;-4.90764e-08;-9.73152e-07
1.35791e+07;-7.90315e-07;2.59378e-07
1.35864e+07;4.9074e-07;8.5059e-07
1.35937e+07;3.09547e-07;-5.87041e-07
1.3601e+07;1.09716e-07;2.30885e-07
1.36084e+07;1.22024e-07;-7.0967e-07
1.36157e+07;-6.27664e-07;6.71654e-08
1.3623e+07;-1.67404e-07;2.68242e-07
1.36303e+07;3.97996e-07;4.45504e-07
1.36377e+07;-1.73985e-07;-5.60171e-07
1.3645e+07;1.84163e-07;9.20685e-07
1.36523e+07;7.4761e-07;-9.11396e-07
1.36596e+07;-7.70251e-07;-2.16253e-07
1.3667e+07;1.04848e-07;1.1295e-07
1.36743e+07;-5.95076e-07;-4.20567e-08
1.36816e+07;5.25333e-07;9.00418e-07
1.36889e+07;3.80228e-07;-1.17322e-06
1.36963e+07;-9.64752e-07;3.88425e-07
1.37036e+07;1.93472e-07;4.0406e-07
1.37109e+07;6.13836e-07;9.07292e-08
1.37182e+07;-4.26789e-07;-4.1505e-07
1.37256e+07;5.06057e-07;2.90622e-07
1.37329e+07;-4.30679e-07;-6.2653e-07
1.37402e+07;-1.46157e-07;4.41275e-07
1.37475e+07;-1.97211e-07;4.42009e-09
1.37549e+07;3.22493e-07;7.29734e-07
1.37622e+07;8.93401e-07;-5.2407e-07
1.37695e+07;-7.1015e-07;-1.00816e-06
1.37768e+07;-5.53976e-07;8.91238e-07
1.37842e+07;1.97304e-07;1.60641e-07
1.37915e+07;7.60816e-07;1.92336e-07
1.37988e+07;-3.44203e-07;-7.85974e-07
1.38061e+07;-1.09159e-07;1.89646e-07
1.38134e+07;-4.05656e-07;1.83174e-07
1.38208e+07;6.56856e-07;4.88473e-07
1.38281e+07;3.27965e-07;-1.04913e-06
1.38354e+07;-1.27777e-06;1.04655e-07
1.38427e+07;6.15177e-07;9.4253e-07
1.38501e+07;3.2685e-07;-7.10735e-07
1.38574e+07;-5.98983e-07;-2.38775e-08
1.38647e+07;1.4713e-07;7.6266e-07
1.3872e+07;7.75925e-07;-6.51817e-07
1.38794e+07;-8.95375e-07;-1.66554e-07
1.38867e+07;4.3994e-07;4.90685e-07
1.3894e+07;-1.98353e-07;-6.42622e-07
1.39013e+07;-2.22842e-07;7.1074e-07
1.39087e+07;3.35435e-07;-3.09674e-07
1.3916e+07;-5.44408e-08;2.98124e-07
1.39233e+07;3.2511e-07;-3.63026e-07
1.39306e+07;-3.65964e-07;-1.606e-07
1.3938e+07;-1.09454e-07;2.40621e-07
1.39453e+07;2.86561e-07;2.90386e-09
1.39526e+07;-4.28987e-07;-2.11204e-07
1.39599e+07;3.70325e-07;4.15193e-07
1.39673e+07;-2.78209e-07;-2.55796e-07
1.39746e+07;2.51313e-07;5.29589e-08
1.39819e+07;1.1949e-07;1.98606e-07
1.39892e+07;-8.59494e-07;-1.0871e-06
1.39966e+07;4.2556e-07;2.84849e-06
1.40039e+07;1.82422e-06;-2.76436e-06
1.40112e+07;-2.26874e-06;3.34223e-07
1.40185e+07;7.94387e-07;4.43756e-07
1.40259e+07;-6.14537e-07;-1.06782e-07
1.40332e+07;3.51577e-07;5.33603e-07
1.40405e+07;3.59448e-07;-6.60849e-08
1.40478e+07;-1.04934e-07;-5.17362e-07
1.40551e+07;-1.82709e-07;6.35052e-07
1.40625e+07;8.01813e-07;-6.56463e-07
1.40698e+07;-1.17003e-06;-1.32005e-07
1.40771e+07;5.98007e-07;5.25627e-07
1.40844e+07;-3.71198e-07;-2.69589e-07
1.40918e+07;2.64005e-07;3.94164e-07
1.40991e+07;2.92133e-07;-2.08399e-07
1.41064e+07;-2.26164e-07;-4.59363e-07
1.41137e+07;-3.18478e-07;4.3326e-07
1.41211e+07;3.10074e-07;-7.41973e-08
1.41284e+07;-2.40515e-07;8.87474e-08
1.41357e+07;4.44055e-07;1.49275e-07
1.4143e+07;-1.51205e-07;-6.32379e-07
1.41504e+07;-4.34416e-07;5.46303e-07
1.41577e+07;6.78025e-07;-4.89459e-08
1.4165e+07;-4.26849e-07;-5.32276e-07
1.41723e+07;-2.83809e-07;6.17406e-07
1.41797e+07;5.93667e-07;-6.3524e-08
1.4187e+07;-2.55479e-07;-2.15468e-07
1.41943e+07;1.13999e-07;-1.58033e-07
1.42016e+07;-7.43613e-07;3.80164e-07
1.4209e+07;1.20119e-06;3.8275e-07
1.42163e+07;-3.32996e-07;-8.94572e-07
1.42236e+07;-2.99372e-07;-2.05483e-09
1.42309e+07;-5.24879e-08;4.83701e-07
1.42383e+07;7.4626e-09;-5.66728e-07
1.42456e+07;-5.41124e-07;6.73766e-07
1.42529e+07;9.3925e-07;4.61521e-07
1.42602e+07;-1.81208e-08;-1.21233e-06
1.42675e+07;-6.90128e-07;7.64907e-07
1.42749e+07;8.55465e-07;-1.65321e-07
1.42822e+07;-7.64133e-07;-4.59948e-07
1.42895e+07;1.30307e-07;7.20987e-07
1.42968e+07;3.26072e-07;-1.04408e-07
1.43042e+07;2.56418e-09;-4.0174e-07
1.43115e+07;-2.84333e-07;2.90899e-07
1.43188e+07;3.12009e-07;-9.81627e-08
1.43261e+07;-2.16683e-07;3.16771e-08
1.43335e+07;4.15647e-07;-1.91238e-07
1.43408e+07;-6.67292e-07;-4.08266e-07
1.43481e+07;-5.20781e-07;8.49843e-07
1.43554e+07;1.27434e-06;3.35891e-07
1.43628e+07;-5.66035e-07;-7.48087e-07
1.43701e+07;4.89136e-07;2.68964e-07
1.43774e+07;-5.7965e-07;-2.00754e-07
1.43847e+07;6.52596e-07;2.02153e-07
1.43921e+07;-4.41414e-07;-6.85334e-07
1.43994e+07;-4.41635e-07;4.2998e-07
1.44067e+07;3.16011e-07;5.25242e-07
1.4414e+07;2.82315e-07;-5.94054e-07
1.44214e+07;-4.47184e-07;1.60927e-07
1.44287e+07;-7.52219e-08;5.64419e-07
1.4436e+07;1.12914e-06;-2.69074e-07
1.44433e+07;-8.3655e-07;-4.59852e-07
1.44507e+07;6.70451e-07;1.83922e-07
1.4458e+07;-8.80552e-07;-9.54925e-07
1.44653e+07;-6.39905e-07;1.38961e-06
1.44726e+07;1.16361e-06;1.74143e-07
1.448e+07;2.69934e-08;-2.73596e-07
1.44873e+07;3.70518e-07;-4.91393e-07
1.44946e+07;-4.23743e-07;-2.19417e-07
1.45019e+07;-6.8532e-07;-1.84691e-07
1.45092e+07;4.9272e-07;1.19831e-06
1.45166e+07;1.02793e-07;-1.20928e-06
1.45239e+07;-4.2574e-07;7.96072e-07
1.45312e+07;3.88476e-07;-5.57631e-08
1.45385e+07;3.43258e-07;-5.0134e-07
1.45459e+07;-1.19599e-06;1.04403e-07
1.45532e+07;8.24546e-07;8.19634e-07
1.45605e+07;5.15879e-07;-4.88883e-07
1.45678e+07;-7.05216e-07;-8.78036e-07
1.45752e+07;-1.82111e-07;1.11793e-06
1.45825e+07;3.67029e-07;-3.73021e-07
1.45898e+07;-1.60435e-08;4.36646e-08
1.45971e+07;2.15672e-08;-1.45847e-07
1.46045e+07;-4.44875e-07;-2.15393e-08
1.46118e+07;4.72627e-07;6.81315e-07
1.46191e+07;1.78723e-07;-1.11568e-06
1.46264e+07;-1.06831e-06;9.23077e-07
1.46338e+07;1.43997e-06;1.27503e-08
1.46411e+07;-6.77146e-07;-6.09368e-07
1.46484e+07;9.99864e-08;5.03146e-08
1.46557e+07;-5.08457e-07;2.76197e-07
1.46631e+07;5.76293e-07;2.02746e-07
1.46704e+07;-9.77126e-08;-2.0706e-07
1.46777e+07;1.70289e-07;-1.39337e-07
1.4685e+07;-3.55155e-07;1.3045e-07
1.46924e+07;3.49125e-07;-2.5611e-07
1.46997e+07;-4.68313e-07;4.16332e-07
1.4707e+07;6.06277e-07;-5.26231e-07
1.47143e+07;-1.03906e-06;3.83011e-07
1.47217e+07;1.03027e-06;4.6801e-07
1.4729e+07;-7.23068e-08;-6.01074e-07
1.47363e+07;2.24034e-07;-1.94389e-07
1.47436e+07;-1.00708e-06;-7.79476e-07
1.47509e+07;-7.46073e-07;1.93542e-06
1.47583e+07;2.22963e-06;1.75505e-07
1.47656e+07;-3.10181e-07;-1.86542e-06
1.47729e+07;-1.06367e-06;7.65587e-07
1.47802e+07;7.27109e-07;-9.44237e-08
1.47876e+07;-6.20388e-07;-2.68973e-07
1.47949e+07;-2.6384e-07;5.64521e-07
1.48022e+07;7.37238e-07;5.4383e-07
1.48095e+07;6.99096e-08;-1.15923e-06
1.48169e+07;-8.14299e-07;9.84716e-07
1.48242e+07;1.53083e-06;3.0853e-07
1.48315e+07;-2.70778e-07;-2.03752e-06
1.48388e+07;-1.01144e-06;1.3322e-06
1.48462e+07;1.06589e-07;-9.40664e-07
1.48535e+07;8.15279e-08;1.71457e-06
1.48608e+07;2.84591e-07;-1.46915e-06
1.48681e+07;1.83275e-07;1.04507e-06
1.48755e+07;-3.01115e-07;-1.29688e-06
1.48828e+07;1.38317e-07;9.21723e-07
1.48901e+07;-6.23265e-07;-1.49714e-06
1.48974e+07;-1.28933e-06;2.52455e-06
1.49048e+07;3.20112e-06;-2.15011e-07
1.49121e+07;-1.68805e-06;-2.15802e-06
1.49194e+07;-6.23381e-07;1.96819e-06
1.49267e+07;1.29387e-06;-4.42329e-07
1.49341e+07;-6.73268e-07;1.91906e-07
1.49414e+07;9.44753e-07;-7.04066e-07
1.49487e+07;-1.7058e-06;9.36057e-07
1.4956e+07;2.92613e-06;5.08203e-07
1.49633e+07;-1.14394e-07;-3.11951e-06
1.49707e+07;-4.26283e-06;-2.93204e-07
1.4978e+07;2.11921e-06;5.1878e-06
1.49853e+07;1.60339e-06;-4.14083e-06
1.49926e+07;-1.33796e-06;1.03614e-06
1.5e+07;8.39458e-08;1.64812e-07
1.50073e+07;-6.53364e-08;-1.81935e-06
1.50146e+07;-2.01265e-06;3.93088e-06
1.50219e+07;5.03681e-06;-1.66428e-06
1.50293e+07;-2.78713e-06;-2.8766e-06
1.50366e+07;-2.08991e-06;1.93848e-06
1.50439e+07;1.96839e-06;1.45255e-06
1.50512e+07;-3.28733e-07;-1.41402e-06
1.50586e+07;2.62675e-07;8.91884e-07
1.50659e+07;-1.55457e-07;-5.83445e-07
1.50732e+07;2.98843e-07;4.96047e-07
1.50805e+07;2.5612e-07;-8.70432e-07
1.50879e+07;-1.43253e-06;2.85911e-07
1.50952e+07;1.28448e-06;1.39384e-06
1.51025e+07;5.48567e-07;-1.60603e-06
1.51098e+07;-1.02917e-06;2.03284e-07
1.51172e+07;4.3383e-07;1.22866e-07
1.51245e+07;-3.12703e-07;3.69938e-08
1.51318e+07;1.98967e-07;-2.63398e-07
1.51391e+07;-3.68041e-07;5.81357e-07
1.51465e+07;6.14942e-07;-4.77832e-07
1.51538e+07;-4.59975e-07;2.16357e-07
1.51611e+07;3.11874e-07;-2.68979e-07
1.51684e+07;-4.69626e-07;2.29456e-08
1.51758e+07;1.67086e-07;3.40299e-07
1.51831e+07;6.61645e-08;-2.67677e-07
1.51904e+07;-2.81827e-07;1.41989e-07
1.51977e+07;6.3124e-08;4.59993e-07
1.5205e+07;8.25221e-07;-2.32706e-08
1.52124e+07;-2.93897e-07;-9.65161e-07
1.52197e+07;-4.55228e-07;6.90801e-07
1.5227e+07;6.45126e-07;-4.63865e-07
1.52343e+07;-1.01958e-06;-8.86421e-08
1.52417e+07;4.43815e-07;7.77249e-07
1.5249e+07;2.26491e-07;-3.71078e-07
1.52563e+07;-1.52112e-07;-3.1847e-09
1.52636e+07;2.2346e-07;-6.00816e-08
1.5271e+07;-4.64474e-07;2.45298e-08
1.52783e+07;5.93544e-07;1.63431e-07
1.52856e+07;-4.37705e-07;-4.82347e-07
1.52929e+07;-2.47139e-08;5.64996e-07
1.53003e+07;1.8622e-07;-1.84845e-07
1.53076e+07;3.14403e-07;5.36519e-09
1.53149e+07;-5.97176e-07;-4.24887e-07
1.53222e+07;3.29754e-07;5.10925e-07
1.53296e+07;-3.72457e-07;-3.97622e-07
1.53369e+07;2.22821e-07;6.57976e-07
1.53442e+07;8.31903e-08;-6.59876e-07
1.53515e+07;-2.8767e-07;7.96691e-07
1.53589e+07;7.85687e-07;-5.42409e-07
1.53662e+07;-5.52536e-07;-2.79493e-08
1.53735e+07;2.78696e-07;-9.63091e-08
1.53808e+07;-3.41186e-07;-1.63014e-08
1.53882e+07;-4.60973e-08;-4.03838e-08
1.53955e+07;-7.41621e-10;5.23512e-07
1.54028e+07;2.50906e-07;-4.07716e-07
1.54101e+07;2.89095e-08;2.03645e-07
1.54174e+07;-1.50598e-07;-2.66314e-07
1.54248e+07;1.58105e-07;4.47346e-08
1.54321e+07;-3.13675e-07;-1.28366e-07
1.54394e+07;-3.27154e-07;3.05964e-07
1.54467e+07;7.83926e-07;5.53635e-07
1.54541e+07;3.62339e-08;-9.16053e-07
1.54614e+07;-3.88905e-07;9.25225e-08
1.54687e+07;-9.06679e-08;3.09784e-07
1.5476e+07;2.80944e-07;-1.7258e-07
1.54834e+07;-3.50648e-07;2.55588e-07
1.54907e+07;7.83256e-07;-5.20666e-08
1.5498e+07;-5.58928e-07;-6.43945e-07
1.55053e+07;-2.05661e-07;4.98846e-07
1.55127e+07;2.61446e-07;1.68124e-08
1.552e+07;-2.00515e-07;-2.35804e-07
1.55273e+07;-1.47983e-07;6.23282e-07
1.55346e+07;8.00863e-07;-2.68704e-07
1.5542e+07;-4.65675e-07;-3.02897e-07
1.55493e+07;1.72637e-07;-1.21131e-09
1.55566e+07;-4.7545e-07;-1.00455e-08
1.55639e+07;5.10652e-07;2.3489e-07
1.55713e+07;-5.78759e-07;-3.85353e-07
1.55786e+07;4.00428e-07;4.95051e-07
1.55859e+07;-3.68656e-07;-3.68341e-07
1.55932e+07;5.6951e-08;6.82518e-07
1.56006e+07;8.92467e-07;-1.16214e-07
1.56079e+07;-3.79575e-07;-1.0372e-06
1.56152e+07;-5.0878e-07;4.7727e-07
1.56225e+07;-2.3061e-07;8.43523e-08
1.56299e+07;6.98845e-07;7.13259e-07
1.56372e+07;-1.22408e-08;-1.25417e-06
1.56445e+07;-8.5111e-07;6.55224e-07
1.56518e+07;5.48276e-07;5.52894e-07
1.56591e+07;3.85188e-07;-4.78822e-07
1.56665e+07;-8.75359e-08;5.26559e-08
1.56738e+07;-5.5208e-08;-4.72134e-07
1.56811e+07;-2.67806e-07;3.72859e-07
1.56884e+07;1.59303e-07;-1.54688e-07
1.56958e+07;-1.89609e-07;1.23998e-07
1.57031e+07;8.60273e-08;1.55265e-07
1.57104e+07;4.22989e-07;-3.6672e-08
1.57177e+07;-3.7221e-07;-5.85444e-07
1.57251e+07;-2.42446e-07;6.09815e-07
1.57324e+07;4.72251e-07;-2.10188e-07
1.57397e+07;-4.40131e-07;-9.04865e-08
1.5747e+07;6.62207e-08;1.65791e-07
1.57544e+07;5.24529e-08;2.7741e-07
1.57617e+07;3.08411e-07;-1.85931e-07
1.5769e+07;-1.70698e-07;-2.29396e-07
1.57763e+07;1.70317e-07;3.52243e-07
1.57837e+07;-1.40794e-07;-9.13404e-07
1.5791e+07;-7.3697e-07;1.00299e-06
1.57983e+07;1.05667e-06;8.27901e-08
1.58056e+07;-2.02097e-07;-5.78271e-07
1.5813e+07;-7.08548e-08;8.56908e-08
1.58203e+07;-2.20579e-07;-1.65197e-07
1.58276e+07;-8.23595e-08;4.14106e-07
1.58349e+07;3.21538e-07;-1.21481e-07
1.58423e+07;-1.66774e-07;1.25347e-09
1.58496e+07;2.89525e-07;-1.11699e-07
1.58569e+07;-4.3808e-07;-1.80905e-07
1.58642e+07;-9.41104e-08;3.42491e-07
1.58716e+07;5.14421e-07;2.90744e-07
1.58789e+07;-1.39669e-07;-7.25455e-07
1.58862e+07;-1.61418e-07;3.69546e-07
1.58935e+07;-2.2311e-08;-1.01352e-08
1.59008e+07;7.17357e-08;6.10416e-08
1.59082e+07;3.44966e-07;-6.00749e-08
1.59155e+07;-7.26387e-07;-4.3741e-07
1.59228e+07;3.07084e-07;1.01824e-06
1.59301e+07;5.49351e-07;-6.24062e-07
1.59375e+07;-4.78914e-07;-2.49814e-07
1.59448e+07;1.45371e-07;2.43848e-07
1.59521e+07;-3.52107e-07;-3.15644e-07
1.59594e+07;-1.36533e-08;5.24733e-07
1.59668e+07;2.12236e-07;6.29634e-08
1.59741e+07;4.00429e-07;-2.19784e-07
1.59814e+07;-2.63916e-07;-7.40969e-08
1.59887e+07;1.65865e-07;-1.192e-06
1.59961e+07;-2.41711e-06;1.85142e-06
1.60034e+07;3.32321e-06;6.47743e-07
1.60107e+07;-8.80589e-07;-1.78452e-06
1.6018e+07;-3.66501e-07;4.2645e-07
1.60254e+07;-4.32403e-08;7.30976e-08
1.60327e+07;9.02029e-08;2.76123e-07
1.604e+07;3.3253e-07;-3.01597e-07
1.60473e+07;-3.94458e-07;-2.56434e-07
1.60547e+07;-2.76667e-07;4.1979e-07
1.6062e+07;5.28356e-07;2.61078e-07
1.60693e+07;8.12604e-08;-5.23933e-07
1.60766e+07;-2.8159e-07;3.8677e-08
1.6084e+07;-6.68106e-08;-1.15155e-08
1.60913e+07;-6.80696e-08;3.41189e-07
1.60986e+07;3.95332e-07;-9.67381e-08
1.61059e+07;-7.89751e-08;-4.05048e-07
1.61132e+07;-4.96741e-07;3.21657e-07
1.61206e+07;4.29674e-07;-3.25219e-08
1.61279e+07;-2.93584e-07;2.6139e-07
1.61352e+07;5.90396e-07;-8.2181e-08
1.61425e+07;-2.05305e-07;-5.75715e-07
1.61499e+07;-5.82508e-07;4.7556e-07
1.61572e+07;7.39761e-07;1.98142e-07
1.61645e+07;-1.3701e-07;-6.58676e-07
1.61718e+07;-4.76201e-07;3.0834e-07
1.61792e+07;3.7241e-07;1.00463e-07
1.61865e+07;-3.2853e-07;-1.66713e-07
1.61938e+07;2.2811e-07;4.53691e-07
1.62011e+07;2.03848e-07;-3.84635e-07
1.62085e+07;-2.76596e-07;-1.60061e-07
1.62158e+07;-2.57883e-07;5.67666e-07
1.62231e+07;9.35309e-07;-1.43107e-07
1.62304e+07;-5.36368e-07;-7.27932e-07
1.62378e+07;-5.16798e-07;4.18713e-07
1.62451e+07;4.39718e-07;5.30763e-07
1.62524e+07;1.37176e-07;-4.81491e-07
1.62597e+07;-1.4675e-08;1.34454e-07
1.62671e+07;-1.7139e-07;-1.85887e-07
1.62744e+07;2.99676e-07;2.76445e-07
1.62817e+07;-3.80014e-07;-7.33538e-07
1.6289e+07;-2.27507e-07;1.05103e-06
1.62964e+07;6.505e-07;-3.59506e-07
1.63037e+07;-8.09383e-08;-2.97129e-07
1.6311e+07;-5.21468e-07;1.85139e-07
1.63183e+07;5.30689e-07;1.74897e-07
1.63257e+07;-1.92762e-07;-1.79323e-07
1.6333e+07;2.5039e-07;9.36777e-08
1.63403e+07;-3.80333e-08;-4.89828e-07
1.63476e+07;-5.42778e-07;1.21368e-07
1.63549e+07;1.11036e-07;4.06571e-07
1.63623e+07;1.31967e-07;-5.02495e-08
1.63696e+07;1.41619e-07;5.42652e-08
1.63769e+07;-5.06815e-08;-8.07134e-08
1.63842e+07;2.16158e-07;-1.41057e-07
1.63916e+07;-4.74565e-07;4.65434e-08
1.63989e+07;5.99834e-07;4.26515e-08
1.64062e+07;-8.53238e-07;-2.36531e-07
1.64135e+07;7.77487e-07;7.46949e-07
1.64209e+07;-1.97686e-08;-9.24123e-07
1.64282e+07;-5.94252e-07;3.00871e-07
1.64355e+07;5.34407e-07;2.67742e-07
1.64428e+07;-3.74994e-07;-5.63298e-07
1.64502e+07;-3.43125e-09;7.77423e-07
1.64575e+07;3.5868e-07;-7.12767e-07
1.64648e+07;-6.83205e-07;6.22606e-07
1.64721e+07;9.01789e-07;-2.17931e-07
1.64795e+07;-7.50497e-07;-8.12487e-08
1.64868e+07;5.69851e-07;2.59642e-07
1.64941e+07;-9.40957e-08;-7.29089e-08
